# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# rivers and brooks as drawn lines, half_w_m = half the channel's
# width at the point. A road crosses the RIVER only at a bridge, a
# dam or a point with mark=ford; a BROOK is fordable anywhere (human,
# 25 September 2026: «Через ручьи есть броды этого достаточно» — the
# rule is a STUB until a brook grows a steep or deep stretch), and
# a stone arch carries the road where the map already has one.
line,kind,seq,x_m,y_m,half_w_m,mark
river,river,650,6375.0,9698.1,130.00,
river,river,651,6387.5,9702.2,130.00,
river,river,652,6400.0,9706.4,130.00,
river,river,653,6412.5,9710.7,130.00,
river,river,654,6425.0,9715.0,130.00,
river,river,655,6437.5,9719.3,130.00,
river,river,656,6450.0,9723.7,130.00,
river,river,657,6462.5,9728.1,130.00,
river,river,658,6475.0,9732.5,130.00,
river,river,659,6487.5,9736.9,130.00,
river,river,660,6500.0,9741.2,130.00,
river,river,661,6512.5,9745.6,130.00,
river,river,662,6525.0,9750.0,130.00,
river,river,663,6537.5,9754.3,130.00,
river,river,664,6550.0,9758.5,130.00,
river,river,665,6562.5,9762.7,130.00,
river,river,666,6575.0,9766.9,130.00,
river,river,667,6587.5,9771.0,130.00,
river,river,668,6600.0,9775.0,130.00,
river,river,669,6612.5,9778.9,130.00,
river,river,670,6625.0,9782.7,130.00,
river,river,671,6637.5,9786.4,130.00,
river,river,672,6650.0,9790.0,130.00,pond
river,river,673,6662.6,9793.6,129.39,
river,river,674,6675.2,9797.2,127.62,
river,river,675,6688.0,9800.8,124.78,
river,river,676,6700.9,9804.4,120.94,
river,river,677,6713.8,9808.0,116.23,
river,river,678,6726.8,9811.6,110.74,
river,river,679,6739.8,9815.2,104.61,
river,river,680,6752.8,9818.7,97.94,
river,river,681,6765.8,9822.2,90.88,
river,river,682,6778.8,9825.6,83.53,
river,river,683,6791.8,9828.9,76.04,
river,river,684,6804.7,9832.2,68.53,
river,river,685,6817.6,9835.3,61.12,
river,river,686,6830.3,9838.3,53.92,
river,river,687,6843.0,9841.3,47.06,
river,river,688,6855.6,9844.0,40.63,
river,river,689,6868.0,9846.7,34.73,
river,river,690,6880.3,9849.2,29.44,
river,river,691,6892.4,9851.5,24.84,
river,river,692,6904.4,9853.6,21.00,
river,river,693,6916.1,9855.5,17.96,
river,river,694,6927.6,9857.2,15.77,
river,river,695,6938.9,9858.7,14.44,
river,river,696,6950.0,9860.0,14.00,
river,river,697,6960.8,9860.9,14.00,
river,river,698,6971.4,9861.5,14.01,
river,river,699,6981.9,9861.7,14.01,
river,river,700,6992.1,9861.6,14.02,
river,river,701,7002.2,9861.1,14.03,
river,river,702,7012.0,9860.5,14.04,
river,river,703,7021.8,9859.6,14.06,
river,river,704,7031.4,9858.5,14.07,
river,river,705,7040.9,9857.3,14.08,
river,river,706,7050.2,9856.0,14.10,
river,river,707,7059.5,9854.6,14.12,
river,river,708,7068.6,9853.1,14.13,
river,river,709,7077.7,9851.7,14.15,
river,river,710,7086.6,9850.2,14.17,
river,river,711,7095.6,9848.9,14.19,
river,river,712,7104.4,9847.6,14.20,
river,river,713,7113.2,9846.5,14.22,
river,river,714,7122.0,9845.6,14.24,
river,river,715,7130.8,9844.8,14.25,
river,river,716,7139.6,9844.3,14.27,
river,river,717,7148.3,9844.1,14.29,
river,river,718,7157.1,9844.2,14.30,
river,river,719,7165.9,9844.6,14.32,
river,river,720,7174.7,9845.4,14.33,
river,river,721,7183.5,9846.5,14.34,
river,river,722,7192.3,9847.7,14.36,
river,river,723,7201.1,9849.1,14.37,
river,river,724,7209.7,9850.5,14.39,
river,river,725,7218.4,9852.2,14.40,
river,river,726,7227.0,9853.9,14.41,
river,river,727,7235.6,9855.8,14.43,
river,river,728,7244.1,9857.8,14.44,
river,river,729,7252.6,9860.0,14.46,
river,river,730,7261.0,9862.3,14.47,
river,river,731,7269.4,9864.7,14.49,
river,river,732,7277.8,9867.3,14.50,
river,river,733,7286.1,9870.0,14.51,
river,river,734,7294.4,9872.9,14.53,
river,river,735,7302.6,9875.8,14.54,
river,river,736,7310.8,9878.9,14.56,
river,river,737,7318.9,9882.2,14.57,
river,river,738,7327.0,9885.6,14.59,
river,river,739,7335.1,9889.1,14.60,
river,river,740,7343.1,9892.7,14.61,
river,river,741,7351.1,9896.5,14.63,
river,river,742,7359.0,9900.4,14.64,
river,river,743,7366.9,9904.5,14.66,
river,river,744,7374.7,9908.7,14.67,
river,river,745,7382.1,9913.1,14.68,
river,river,746,7388.8,9917.9,14.70,
river,river,747,7394.9,9923.0,14.71,
river,river,748,7400.4,9928.4,14.72,
river,river,749,7405.5,9934.1,14.74,
river,river,750,7410.3,9940.0,14.75,
river,river,751,7414.8,9946.1,14.77,
river,river,752,7419.2,9952.3,14.78,
river,river,753,7423.6,9958.7,14.80,
river,river,754,7428.0,9965.1,14.81,
river,river,755,7432.5,9971.7,14.83,
river,river,756,7437.3,9978.3,14.84,
river,river,757,7442.5,9984.9,14.86,
river,river,758,7448.1,9991.5,14.87,
river,river,759,7454.2,9998.1,14.89,
river,river,760,7461.0,10004.6,14.90,
river,river,761,7468.5,10010.9,14.92,
river,river,762,7476.9,10017.2,14.94,
river,river,763,7486.2,10023.2,14.95,
river,river,764,7496.5,10029.1,14.97,
river,river,765,7507.9,10034.7,14.98,
river,river,766,7520.6,10040.1,14.99,
river,river,767,7534.6,10045.2,15.00,
river,river,768,7550.0,10050.0,15.00,ford
river,river,769,7567.2,10054.5,14.99,
river,river,770,7586.5,10058.8,14.98,
river,river,771,7607.7,10063.0,14.95,
river,river,772,7630.5,10066.9,14.90,
river,river,773,7654.8,10070.8,14.84,
river,river,774,7680.4,10074.4,14.75,
river,river,775,7707.1,10078.0,14.66,
river,river,776,7734.7,10081.4,14.54,
river,river,777,7763.1,10084.7,14.42,
river,river,778,7792.0,10087.9,14.28,
river,river,779,7821.3,10091.1,14.14,
river,river,780,7850.8,10094.1,13.99,
river,river,781,7880.2,10097.2,13.85,
river,river,782,7909.5,10100.1,13.70,
river,river,783,7938.4,10103.1,13.57,
river,river,784,7966.7,10106.0,13.45,
river,river,785,7994.2,10108.9,13.33,
river,river,786,8020.8,10111.8,13.24,
river,river,787,8046.2,10114.7,13.16,
river,river,788,8070.4,10117.7,13.10,
river,river,789,8093.0,10120.7,13.05,
river,river,790,8114.0,10123.7,13.02,
river,river,791,8133.0,10126.8,13.00,
river,river,792,8150.0,10130.0,13.00,
river,river,793,8165.1,10133.3,13.03,
river,river,794,8178.9,10136.6,13.11,
river,river,795,8191.2,10140.1,13.22,
river,river,796,8202.4,10143.5,13.35,
river,river,797,8212.4,10147.1,13.48,
river,river,798,8221.4,10150.6,13.61,
river,river,799,8229.4,10154.2,13.74,
river,river,800,8236.5,10157.8,13.87,
river,river,801,8242.9,10161.3,13.99,
river,river,802,8248.6,10164.9,14.10,
river,river,803,8253.8,10168.4,14.20,
river,river,804,8258.5,10171.9,14.30,
river,river,805,8262.8,10175.3,14.40,
river,river,806,8266.8,10178.6,14.49,
river,river,807,8270.7,10181.9,14.57,
river,river,808,8274.4,10185.0,14.65,
river,river,809,8278.2,10188.0,14.74,
river,river,810,8282.1,10190.9,14.82,
river,river,811,8286.1,10193.7,14.90,
river,river,812,8290.5,10196.3,14.98,
river,river,813,8295.3,10198.8,15.06,
river,river,814,8300.5,10201.0,15.15,
river,river,815,8306.3,10203.1,15.24,
river,river,816,8312.8,10205.0,15.33,
river,river,817,8319.7,10206.7,15.43,
river,river,818,8326.5,10208.3,15.52,
river,river,819,8333.4,10209.8,15.62,
river,river,820,8340.3,10211.2,15.71,
river,river,821,8347.2,10212.4,15.81,
river,river,822,8354.1,10213.6,15.91,
river,river,823,8361.0,10214.6,16.01,
river,river,824,8367.9,10215.6,16.10,
river,river,825,8374.8,10216.4,16.20,
river,river,826,8381.7,10217.1,16.30,
river,river,827,8388.7,10217.7,16.40,
river,river,828,8395.6,10218.1,16.50,
river,river,829,8402.6,10218.5,16.60,
river,river,830,8409.5,10218.7,16.70,
river,river,831,8416.5,10218.9,16.79,
river,river,832,8423.4,10218.9,16.89,
river,river,833,8430.4,10218.8,16.99,
river,river,834,8437.4,10218.6,17.09,
river,river,835,8444.4,10218.3,17.19,
river,river,836,8451.4,10217.8,17.28,
river,river,837,8458.4,10217.3,17.38,
river,river,838,8465.4,10216.6,17.48,
river,river,839,8472.4,10215.9,17.57,
river,river,840,8479.4,10215.0,17.67,
river,river,841,8486.4,10213.9,17.76,
river,river,842,8493.2,10212.5,17.85,
river,river,843,8500.0,10210.9,17.94,
river,river,844,8506.7,10209.0,18.02,
river,river,845,8513.3,10206.8,18.10,
river,river,846,8519.9,10204.5,18.18,
river,river,847,8526.5,10202.1,18.26,
river,river,848,8533.0,10199.4,18.33,
river,river,849,8539.6,10196.7,18.41,
river,river,850,8546.2,10193.9,18.49,
river,river,851,8552.8,10191.0,18.57,
river,river,852,8559.5,10188.1,18.65,
river,river,853,8566.2,10185.2,18.73,
river,river,854,8573.1,10182.3,18.82,
river,river,855,8580.0,10179.5,18.91,
river,river,856,8587.1,10176.7,19.00,
river,river,857,8594.3,10174.0,19.10,
river,river,858,8601.7,10171.4,19.20,
river,river,859,8609.2,10169.0,19.31,
river,river,860,8616.9,10166.7,19.43,
river,river,861,8624.8,10164.7,19.56,
river,river,862,8633.0,10162.9,19.69,
river,river,863,8641.4,10161.3,19.84,
river,river,864,8650.0,10160.0,20.00,pool
river,river,865,8659.0,10158.9,20.19,
river,river,866,8668.4,10158.1,20.42,
river,river,867,8678.3,10157.4,20.68,
river,river,868,8688.5,10156.8,20.99,
river,river,869,8699.0,10156.4,21.34,
river,river,870,8709.7,10156.1,21.73,
river,river,871,8720.7,10156.0,22.15,
river,river,872,8731.9,10155.9,22.61,
river,river,873,8743.2,10156.0,23.09,
river,river,874,8754.6,10156.1,23.59,
river,river,875,8766.1,10156.3,24.11,
river,river,876,8777.5,10156.6,24.64,
river,river,877,8789.0,10156.9,25.18,
river,river,878,8800.3,10157.2,25.72,
river,river,879,8811.5,10157.6,26.25,
river,river,880,8822.6,10158.0,26.77,
river,river,881,8833.5,10158.3,27.27,
river,river,882,8844.1,10158.7,27.75,
river,river,883,8854.4,10159.1,28.21,
river,river,884,8864.4,10159.4,28.63,
river,river,885,8873.9,10159.6,29.03,
river,river,886,8883.1,10159.8,29.39,
river,river,887,8891.8,10160.0,29.71,
river,river,888,8900.0,10160.0,30.00,ford
river,river,889,8907.8,10160.0,30.27,
river,river,890,8915.4,10160.0,30.52,
river,river,891,8922.9,10160.0,30.76,
river,river,892,8930.1,10160.0,30.99,
river,river,893,8937.2,10160.0,31.21,
river,river,894,8944.0,10160.0,31.42,
river,river,895,8950.6,10160.0,31.62,
river,river,896,8957.0,10160.0,31.82,
river,river,897,8963.3,10160.0,32.01,
river,river,898,8969.3,10160.0,32.18,
river,river,899,8975.0,10160.0,32.36,
river,river,900,8980.6,10160.0,32.52,
river,river,901,8986.0,10160.0,32.68,
river,river,902,8991.1,10160.0,32.83,
river,river,903,8996.0,10160.0,32.98,
river,river,904,9000.7,10160.0,33.12,
river,river,905,9005.2,10160.0,33.25,
river,river,906,9009.5,10160.0,33.38,
river,river,907,9013.5,10160.0,33.50,
river,river,908,9017.2,10160.0,33.61,
river,river,909,9020.8,10160.0,33.72,
river,river,910,9024.1,10160.0,33.82,
river,river,911,9027.2,10160.0,33.91,
river,river,912,9030.0,10160.0,34.00,mouth
brook,brook,0,2300.0,3200.0,0.50,spring
brook,brook,1,2301.0,3200.8,0.50,
brook,brook,2,2302.0,3201.8,0.50,
brook,brook,3,2303.2,3202.9,0.50,
brook,brook,4,2304.5,3204.2,0.50,
brook,brook,5,2305.9,3205.5,0.50,
brook,brook,6,2307.3,3207.0,0.50,
brook,brook,7,2308.9,3208.5,0.50,
brook,brook,8,2310.5,3210.1,0.50,
brook,brook,9,2312.2,3211.8,0.50,
brook,brook,10,2314.0,3213.6,0.50,
brook,brook,11,2315.8,3215.3,0.50,
brook,brook,12,2317.7,3217.1,0.50,
brook,brook,13,2319.7,3218.9,0.50,
brook,brook,14,2321.7,3220.7,0.51,
brook,brook,15,2323.8,3222.5,0.51,
brook,brook,16,2325.9,3224.3,0.51,
brook,brook,17,2328.0,3226.1,0.51,
brook,brook,18,2330.2,3227.7,0.51,
brook,brook,19,2332.4,3229.4,0.51,
brook,brook,20,2334.7,3230.9,0.51,
brook,brook,21,2337.0,3232.4,0.51,
brook,brook,22,2339.3,3233.8,0.51,
brook,brook,23,2341.6,3235.1,0.51,
brook,brook,24,2343.9,3236.2,0.51,
brook,brook,25,2346.3,3237.3,0.51,
brook,brook,26,2348.8,3238.3,0.51,
brook,brook,27,2351.3,3239.2,0.51,
brook,brook,28,2354.0,3240.2,0.51,
brook,brook,29,2356.7,3241.1,0.51,
brook,brook,30,2359.5,3241.9,0.51,
brook,brook,31,2362.3,3242.7,0.51,
brook,brook,32,2365.2,3243.5,0.51,
brook,brook,33,2368.1,3244.2,0.51,
brook,brook,34,2371.1,3244.9,0.51,
brook,brook,35,2374.1,3245.6,0.51,
brook,brook,36,2377.1,3246.2,0.51,
brook,brook,37,2380.1,3246.8,0.51,
brook,brook,38,2383.1,3247.4,0.52,
brook,brook,39,2386.1,3247.9,0.52,
brook,brook,40,2389.1,3248.5,0.52,
brook,brook,41,2392.1,3249.0,0.52,
brook,brook,42,2395.0,3249.4,0.52,
brook,brook,43,2397.9,3249.9,0.52,
brook,brook,44,2400.8,3250.3,0.52,
brook,brook,45,2403.6,3250.8,0.52,
brook,brook,46,2406.4,3251.2,0.52,
brook,brook,47,2409.1,3251.5,0.52,
brook,brook,48,2411.7,3251.9,0.52,
brook,brook,49,2414.2,3252.2,0.52,
brook,brook,50,2416.7,3252.6,0.52,
brook,brook,51,2419.2,3252.9,0.52,
brook,brook,52,2421.6,3253.1,0.52,
brook,brook,53,2424.0,3253.3,0.52,
brook,brook,54,2426.3,3253.6,0.52,
brook,brook,55,2428.6,3253.7,0.53,
brook,brook,56,2430.9,3253.9,0.53,
brook,brook,57,2433.1,3254.0,0.53,
brook,brook,58,2435.4,3254.1,0.53,
brook,brook,59,2437.6,3254.2,0.53,
brook,brook,60,2439.8,3254.3,0.53,
brook,brook,61,2442.0,3254.3,0.53,
brook,brook,62,2444.3,3254.4,0.53,
brook,brook,63,2446.5,3254.4,0.53,
brook,brook,64,2448.7,3254.3,0.53,
brook,brook,65,2451.0,3254.3,0.53,
brook,brook,66,2453.2,3254.2,0.54,
brook,brook,67,2455.5,3254.2,0.54,
brook,brook,68,2457.9,3254.1,0.54,
brook,brook,69,2460.2,3253.9,0.54,
brook,brook,70,2462.6,3253.8,0.54,
brook,brook,71,2465.0,3253.7,0.54,
brook,brook,72,2467.5,3253.5,0.54,
brook,brook,73,2470.0,3253.3,0.54,
brook,brook,74,2472.6,3253.0,0.54,
brook,brook,75,2475.1,3252.7,0.54,
brook,brook,76,2477.7,3252.4,0.54,
brook,brook,77,2480.3,3252.0,0.54,
brook,brook,78,2482.9,3251.5,0.54,
brook,brook,79,2485.6,3251.1,0.54,
brook,brook,80,2488.3,3250.6,0.54,
brook,brook,81,2490.9,3250.1,0.54,
brook,brook,82,2493.6,3249.5,0.54,
brook,brook,83,2496.3,3249.0,0.55,
brook,brook,84,2499.0,3248.5,0.55,
brook,brook,85,2501.8,3247.9,0.55,
brook,brook,86,2504.5,3247.4,0.55,
brook,brook,87,2507.2,3246.9,0.55,
brook,brook,88,2509.9,3246.4,0.55,
brook,brook,89,2512.7,3245.9,0.55,
brook,brook,90,2515.4,3245.5,0.55,
brook,brook,91,2518.1,3245.0,0.55,
brook,brook,92,2520.8,3244.7,0.55,
brook,brook,93,2523.5,3244.4,0.55,
brook,brook,94,2526.2,3244.1,0.55,
brook,brook,95,2528.9,3243.9,0.55,
brook,brook,96,2531.6,3243.7,0.55,
brook,brook,97,2534.3,3243.6,0.55,
brook,brook,98,2536.9,3243.5,0.55,
brook,brook,99,2539.6,3243.5,0.55,
brook,brook,100,2542.2,3243.5,0.55,
brook,brook,101,2544.9,3243.5,0.55,
brook,brook,102,2547.6,3243.6,0.55,
brook,brook,103,2550.2,3243.6,0.55,
brook,brook,104,2552.9,3243.7,0.55,
brook,brook,105,2555.5,3243.9,0.55,
brook,brook,106,2558.2,3244.0,0.55,
brook,brook,107,2560.8,3244.2,0.55,
brook,brook,108,2563.5,3244.4,0.56,
brook,brook,109,2566.1,3244.6,0.56,
brook,brook,110,2568.8,3244.8,0.56,
brook,brook,111,2571.4,3245.0,0.56,
brook,brook,112,2574.1,3245.3,0.56,
brook,brook,113,2576.7,3245.6,0.56,
brook,brook,114,2579.4,3245.8,0.56,
brook,brook,115,2582.1,3246.1,0.56,
brook,brook,116,2584.7,3246.4,0.56,
brook,brook,117,2587.4,3246.6,0.56,
brook,brook,118,2590.1,3246.9,0.56,
brook,brook,119,2592.7,3247.2,0.56,
brook,brook,120,2595.4,3247.5,0.56,
brook,brook,121,2598.1,3247.7,0.56,
brook,brook,122,2600.8,3247.8,0.56,
brook,brook,123,2603.6,3247.9,0.56,
brook,brook,124,2606.4,3247.8,0.56,
brook,brook,125,2609.2,3247.7,0.56,
brook,brook,126,2612.1,3247.6,0.56,
brook,brook,127,2614.9,3247.5,0.56,
brook,brook,128,2617.8,3247.3,0.56,
brook,brook,129,2620.6,3247.2,0.56,
brook,brook,130,2623.5,3247.0,0.56,
brook,brook,131,2626.3,3247.0,0.56,
brook,brook,132,2629.2,3246.9,0.57,
brook,brook,133,2632.0,3247.0,0.57,
brook,brook,134,2634.8,3247.1,0.57,
brook,brook,135,2637.5,3247.4,0.57,
brook,brook,136,2640.2,3247.8,0.57,
brook,brook,137,2642.9,3248.3,0.57,
brook,brook,138,2645.5,3249.0,0.57,
brook,brook,139,2648.1,3249.8,0.57,
brook,brook,140,2650.7,3250.8,0.57,
brook,brook,141,2653.1,3252.1,0.57,
brook,brook,142,2655.5,3253.5,0.57,
brook,brook,143,2657.9,3255.2,0.57,
brook,brook,144,2660.1,3257.2,0.57,
brook,brook,145,2662.2,3259.5,0.57,
brook,brook,146,2664.3,3262.3,0.57,
brook,brook,147,2666.1,3265.4,0.57,
brook,brook,148,2667.9,3268.9,0.57,
brook,brook,149,2669.6,3272.7,0.57,
brook,brook,150,2671.3,3276.7,0.57,
brook,brook,151,2672.8,3281.0,0.57,
brook,brook,152,2674.3,3285.5,0.57,
brook,brook,153,2675.8,3290.1,0.57,
brook,brook,154,2677.2,3294.8,0.57,
brook,brook,155,2678.7,3299.5,0.57,
brook,brook,156,2680.1,3304.3,0.57,
brook,brook,157,2681.5,3309.1,0.58,
brook,brook,158,2683.0,3313.7,0.58,
brook,brook,159,2684.5,3318.3,0.58,
brook,brook,160,2686.0,3322.7,0.58,
brook,brook,161,2687.6,3327.0,0.58,
brook,brook,162,2689.2,3331.0,0.58,
brook,brook,163,2691.0,3334.7,0.58,
brook,brook,164,2692.8,3338.1,0.58,
brook,brook,165,2694.8,3341.1,0.58,
brook,brook,166,2696.8,3343.8,0.58,
brook,brook,167,2699.0,3346.0,0.58,
brook,brook,168,2701.4,3347.7,0.58,
brook,brook,169,2703.9,3348.9,0.58,
brook,brook,170,2706.5,3349.8,0.58,
brook,brook,171,2709.3,3350.2,0.58,
brook,brook,172,2712.1,3350.3,0.58,
brook,brook,173,2715.1,3350.1,0.58,
brook,brook,174,2718.1,3349.6,0.58,
brook,brook,175,2721.2,3348.8,0.58,
brook,brook,176,2724.4,3347.8,0.59,
brook,brook,177,2727.7,3346.7,0.59,
brook,brook,178,2731.0,3345.3,0.59,
brook,brook,179,2734.3,3343.8,0.59,
brook,brook,180,2737.7,3342.3,0.59,
brook,brook,181,2741.1,3340.7,0.59,
brook,brook,182,2744.5,3339.0,0.59,
brook,brook,183,2747.9,3337.3,0.59,
brook,brook,184,2751.2,3335.7,0.59,
brook,brook,185,2754.6,3334.1,0.59,
brook,brook,186,2757.9,3332.7,0.60,
brook,brook,187,2761.2,3331.3,0.60,
brook,brook,188,2764.5,3330.1,0.60,
brook,brook,189,2767.6,3329.1,0.60,
brook,brook,190,2770.7,3328.3,0.60,
brook,brook,191,2773.8,3327.8,0.60,
brook,brook,192,2776.7,3327.6,0.60,
brook,brook,193,2779.6,3327.5,0.60,
brook,brook,194,2782.5,3327.5,0.60,
brook,brook,195,2785.3,3327.5,0.60,
brook,brook,196,2788.2,3327.6,0.60,
brook,brook,197,2791.0,3327.7,0.60,
brook,brook,198,2793.8,3327.9,0.60,
brook,brook,199,2796.6,3328.1,0.60,
brook,brook,200,2799.4,3328.4,0.60,
brook,brook,201,2802.1,3328.7,0.60,
brook,brook,202,2804.9,3329.1,0.60,
brook,brook,203,2807.6,3329.6,0.61,
brook,brook,204,2810.3,3330.1,0.61,
brook,brook,205,2812.9,3330.8,0.61,
brook,brook,206,2815.6,3331.5,0.61,
brook,brook,207,2818.2,3332.3,0.61,
brook,brook,208,2820.7,3333.2,0.61,
brook,brook,209,2823.2,3334.2,0.61,
brook,brook,210,2825.7,3335.2,0.61,
brook,brook,211,2828.2,3336.4,0.61,
brook,brook,212,2830.6,3337.7,0.61,
brook,brook,213,2833.0,3339.1,0.61,
brook,brook,214,2835.3,3340.6,0.61,
brook,brook,215,2837.6,3342.3,0.61,
brook,brook,216,2839.8,3344.0,0.61,
brook,brook,217,2842.0,3345.9,0.61,
brook,brook,218,2844.1,3347.9,0.61,
brook,brook,219,2846.2,3350.2,0.61,
brook,brook,220,2848.2,3352.5,0.61,
brook,brook,221,2850.2,3355.0,0.61,
brook,brook,222,2852.1,3357.6,0.61,
brook,brook,223,2854.0,3360.3,0.61,
brook,brook,224,2855.9,3363.2,0.61,
brook,brook,225,2857.7,3366.1,0.61,
brook,brook,226,2859.5,3369.1,0.61,
brook,brook,227,2861.2,3372.2,0.61,
brook,brook,228,2862.9,3375.3,0.61,
brook,brook,229,2864.7,3378.5,0.62,
brook,brook,230,2866.3,3381.7,0.62,
brook,brook,231,2868.0,3385.0,0.62,
brook,brook,232,2869.7,3388.3,0.62,
brook,brook,233,2871.3,3391.6,0.62,
brook,brook,234,2872.9,3394.9,0.62,
brook,brook,235,2874.5,3398.3,0.62,
brook,brook,236,2876.1,3401.6,0.62,
brook,brook,237,2877.8,3404.8,0.62,
brook,brook,238,2879.4,3408.1,0.62,
brook,brook,239,2881.0,3411.3,0.62,
brook,brook,240,2882.6,3414.4,0.62,
brook,brook,241,2884.2,3417.6,0.62,
brook,brook,242,2885.7,3421.0,0.62,
brook,brook,243,2887.1,3424.6,0.62,
brook,brook,244,2888.5,3428.3,0.62,
brook,brook,245,2889.8,3432.2,0.62,
brook,brook,246,2891.1,3436.1,0.62,
brook,brook,247,2892.3,3440.1,0.62,
brook,brook,248,2893.6,3444.1,0.62,
brook,brook,249,2894.8,3448.2,0.62,
brook,brook,250,2896.0,3452.2,0.62,
brook,brook,251,2897.2,3456.2,0.63,
brook,brook,252,2898.4,3460.1,0.63,
brook,brook,253,2899.7,3464.0,0.63,
brook,brook,254,2900.9,3467.7,0.63,
brook,brook,255,2902.3,3471.3,0.63,
brook,brook,256,2903.7,3474.7,0.63,
brook,brook,257,2905.1,3478.0,0.63,
brook,brook,258,2906.6,3481.0,0.63,
brook,brook,259,2908.2,3483.8,0.63,
brook,brook,260,2909.9,3486.3,0.63,
brook,brook,261,2911.7,3488.5,0.63,
brook,brook,262,2913.6,3490.4,0.63,
brook,brook,263,2915.6,3492.0,0.63,
brook,brook,264,2917.7,3493.2,0.63,
brook,brook,265,2920.0,3494.0,0.63,
brook,brook,266,2922.4,3494.3,0.63,
brook,brook,267,2924.9,3494.3,0.63,
brook,brook,268,2927.6,3494.0,0.63,
brook,brook,269,2930.3,3493.3,0.63,
brook,brook,270,2933.1,3492.3,0.63,
brook,brook,271,2936.1,3491.1,0.63,
brook,brook,272,2939.1,3489.6,0.63,
brook,brook,273,2942.1,3488.0,0.63,
brook,brook,274,2945.2,3486.2,0.63,
brook,brook,275,2948.4,3484.3,0.63,
brook,brook,276,2951.6,3482.3,0.63,
brook,brook,277,2954.8,3480.2,0.63,
brook,brook,278,2958.0,3478.1,0.63,
brook,brook,279,2961.2,3476.0,0.64,
brook,brook,280,2964.4,3473.9,0.64,
brook,brook,281,2967.6,3471.9,0.64,
brook,brook,282,2970.7,3470.0,0.64,
brook,brook,283,2973.8,3468.2,0.64,
brook,brook,284,2976.8,3466.5,0.64,
brook,brook,285,2979.8,3465.1,0.64,
brook,brook,286,2982.7,3463.9,0.64,
brook,brook,287,2985.6,3463.0,0.64,
brook,brook,288,2988.3,3462.3,0.64,
brook,brook,289,2990.9,3461.9,0.64,
brook,brook,290,2993.5,3461.7,0.64,
brook,brook,291,2996.0,3461.6,0.64,
brook,brook,292,2998.5,3461.7,0.64,
brook,brook,293,3000.9,3462.0,0.64,
brook,brook,294,3003.3,3462.4,0.64,
brook,brook,295,3005.6,3462.8,0.65,
brook,brook,296,3007.9,3463.4,0.65,
brook,brook,297,3010.2,3464.0,0.65,
brook,brook,298,3012.5,3464.6,0.65,
brook,brook,299,3014.8,3465.3,0.65,
brook,brook,300,3017.0,3466.0,0.65,
brook,brook,301,3019.3,3466.7,0.65,
brook,brook,302,3021.6,3467.4,0.65,
brook,brook,303,3023.9,3468.0,0.65,
brook,brook,304,3026.2,3468.6,0.65,
brook,brook,305,3028.5,3469.1,0.65,
brook,brook,306,3030.9,3469.5,0.66,
brook,brook,307,3033.3,3469.8,0.66,
brook,brook,308,3035.8,3470.0,0.66,
brook,brook,309,3038.4,3470.0,0.66,
brook,brook,310,3041.0,3469.8,0.66,
brook,brook,311,3043.6,3469.5,0.66,
brook,brook,312,3046.4,3469.0,0.66,
brook,brook,313,3049.2,3468.3,0.66,
