# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# WHERE A ROAD MAY NOT BE LAID (roads stage 7): water (shallows is
# shelf water, not a ford), forest, groves, old orchards, reserves,
# ruins — each a closed polygon as the plan sheets draw it. THE
# FLOODPLAIN IS DIFFERENT: a dirt road and a path may cross it and go
# under the spring flood (roads.md §9, §11a); gravel, asphalt, an
# upgrade and any unit may not. The whole forest and the whole
# grove are refused, not single trees: a STUB the tracer must say
# aloud. Yard plots are not here — the core knows its own units.
# NO SLOPE: heights live in the layer; «no cliff» is a STUB too.
area,kind,seq,x_m,y_m
lake,lake,743,9639.2,9574.3
lake,lake,744,9640.0,9570.0
lake,lake,745,9640.5,9565.2
lake,lake,746,9640.7,9560.0
lake,lake,747,9640.6,9554.4
lake,lake,748,9640.2,9548.5
lake,lake,749,9639.6,9542.2
lake,lake,750,9638.8,9535.7
lake,lake,751,9637.8,9528.9
lake,lake,752,9636.7,9521.9
lake,lake,753,9635.3,9514.6
lake,lake,754,9633.9,9507.2
lake,lake,755,9632.3,9499.6
lake,lake,756,9630.6,9491.9
lake,lake,757,9628.9,9484.1
lake,lake,758,9627.1,9476.2
lake,lake,759,9625.2,9468.3
lake,lake,760,9623.3,9460.4
lake,lake,761,9621.5,9452.5
lake,lake,762,9619.6,9444.6
lake,lake,763,9617.8,9436.8
lake,lake,764,9616.0,9429.1
lake,lake,765,9614.4,9421.6
lake,lake,766,9612.8,9414.2
lake,lake,767,9611.3,9407.0
lake,lake,768,9610.0,9400.0
lake,lake,769,9608.8,9393.2
lake,lake,770,9607.7,9386.7
lake,lake,771,9606.6,9380.3
lake,lake,772,9605.6,9374.0
lake,lake,773,9604.6,9367.9
lake,lake,774,9603.7,9361.9
lake,lake,775,9602.8,9355.9
lake,lake,776,9601.9,9350.0
lake,lake,777,9600.9,9344.1
lake,lake,778,9600.0,9338.2
lake,lake,779,9599.1,9332.3
lake,lake,780,9598.1,9326.2
lake,lake,781,9597.1,9320.2
lake,lake,782,9596.0,9314.0
lake,lake,783,9594.9,9307.6
lake,lake,784,9593.7,9301.1
lake,lake,785,9592.4,9294.4
lake,lake,786,9591.0,9287.5
lake,lake,787,9589.5,9280.3
lake,lake,788,9587.9,9272.9
lake,lake,789,9586.1,9265.2
lake,lake,790,9584.3,9257.2
lake,lake,791,9582.2,9248.8
lake,lake,792,9580.0,9240.0
lake,lake,793,9577.5,9230.6
lake,lake,794,9574.4,9220.5
lake,lake,795,9571.0,9209.6
lake,lake,796,9567.2,9198.1
lake,lake,797,9563.2,9186.1
lake,lake,798,9558.8,9173.7
lake,lake,799,9554.3,9160.9
lake,lake,800,9549.6,9147.8
lake,lake,801,9544.9,9134.5
lake,lake,802,9540.1,9121.1
lake,lake,803,9535.3,9107.7
lake,lake,804,9530.6,9094.4
lake,lake,805,9526.1,9081.2
lake,lake,806,9521.7,9068.2
lake,lake,807,9517.5,9055.6
lake,lake,808,9513.7,9043.3
lake,lake,809,9510.2,9031.6
lake,lake,810,9507.1,9020.4
lake,lake,811,9504.5,9009.9
lake,lake,812,9502.3,9000.1
lake,lake,813,9500.8,8991.1
lake,lake,814,9499.8,8983.0
lake,lake,815,9499.5,8976.0
lake,lake,816,9500.0,8970.0
lake,lake,817,9501.1,8964.9
lake,lake,818,9502.6,8960.6
lake,lake,819,9504.6,8956.8
lake,lake,820,9507.0,8953.7
lake,lake,821,9509.9,8951.2
lake,lake,822,9513.1,8949.3
lake,lake,823,9516.8,8947.9
lake,lake,824,9520.7,8947.0
lake,lake,825,9525.1,8946.7
lake,lake,826,9529.7,8946.7
lake,lake,827,9534.7,8947.2
lake,lake,828,9540.0,8948.1
lake,lake,829,9545.6,8949.4
lake,lake,830,9551.4,8951.0
lake,lake,831,9557.4,8953.0
lake,lake,832,9563.7,8955.2
lake,lake,833,9570.2,8957.7
lake,lake,834,9576.9,8960.4
lake,lake,835,9583.7,8963.3
lake,lake,836,9590.7,8966.4
lake,lake,837,9597.9,8969.7
lake,lake,838,9605.2,8973.0
lake,lake,839,9612.5,8976.5
lake,lake,840,9620.0,8980.0
lake,lake,841,9627.8,8983.9
lake,lake,842,9636.2,8988.6
lake,lake,843,9645.2,8993.9
lake,lake,844,9654.7,8999.8
lake,lake,845,9664.6,9006.3
lake,lake,846,9674.8,9013.2
lake,lake,847,9685.4,9020.5
lake,lake,848,9696.3,9028.1
lake,lake,849,9707.4,9036.0
lake,lake,850,9718.6,9044.1
lake,lake,851,9729.9,9052.4
lake,lake,852,9741.2,9060.6
lake,lake,853,9752.6,9068.9
lake,lake,854,9763.8,9077.1
lake,lake,855,9775.0,9085.1
lake,lake,856,9785.9,9093.0
lake,lake,857,9796.6,9100.5
lake,lake,858,9807.0,9107.7
lake,lake,859,9817.1,9114.5
lake,lake,860,9826.7,9120.9
lake,lake,861,9835.9,9126.6
lake,lake,862,9844.5,9131.8
lake,lake,863,9852.6,9136.3
lake,lake,864,9860.0,9140.0
lake,lake,865,9866.8,9143.1
lake,lake,866,9873.2,9145.6
lake,lake,867,9879.1,9147.6
lake,lake,868,9884.7,9149.1
lake,lake,869,9889.8,9150.3
lake,lake,870,9894.6,9151.0
lake,lake,871,9899.1,9151.4
lake,lake,872,9903.3,9151.5
lake,lake,873,9907.3,9151.3
lake,lake,874,9911.1,9150.8
lake,lake,875,9914.7,9150.2
lake,lake,876,9918.1,9149.4
lake,lake,877,9921.5,9148.4
lake,lake,878,9924.7,9147.4
lake,lake,879,9927.9,9146.3
lake,lake,880,9931.1,9145.2
lake,lake,881,9934.3,9144.1
lake,lake,882,9937.6,9143.0
lake,lake,883,9940.9,9142.1
lake,lake,884,9944.4,9141.3
lake,lake,885,9948.0,9140.6
lake,lake,886,9951.8,9140.2
lake,lake,887,9955.8,9139.9
lake,lake,888,9960.0,9140.0
lake,lake,889,9964.4,9140.2
lake,lake,890,9968.8,9140.5
lake,lake,891,9973.3,9140.8
lake,lake,892,9977.9,9141.1
lake,lake,893,9982.4,9141.4
lake,lake,894,9987.0,9141.8
lake,lake,895,9991.7,9142.2
lake,lake,896,9996.3,9142.6
lake,lake,897,10001.0,9143.0
lake,lake,898,10005.6,9143.5
lake,lake,899,10010.3,9143.9
lake,lake,900,10015.0,9144.4
lake,lake,901,10019.7,9144.8
lake,lake,902,10024.4,9145.3
lake,lake,903,10029.0,9145.8
lake,lake,904,10033.7,9146.3
lake,lake,905,10038.3,9146.8
lake,lake,906,10043.0,9147.3
lake,lake,907,10047.6,9147.7
lake,lake,908,10052.1,9148.2
lake,lake,909,10056.7,9148.7
lake,lake,910,10061.2,9149.1
lake,lake,911,10065.6,9149.6
lake,lake,912,10070.0,9150.0
lake,lake,913,10074.4,9150.5
lake,lake,914,10078.9,9151.3
lake,lake,915,10083.5,9152.3
lake,lake,916,10088.2,9153.4
lake,lake,917,10092.9,9154.7
lake,lake,918,10097.6,9156.0
lake,lake,919,10102.3,9157.4
lake,lake,920,10107.0,9158.9
lake,lake,921,10111.7,9160.3
lake,lake,922,10116.4,9161.8
lake,lake,923,10121.1,9163.1
lake,lake,924,10125.6,9164.4
lake,lake,925,10130.1,9165.5
lake,lake,926,10134.5,9166.5
lake,lake,927,10138.8,9167.2
lake,lake,928,10143.0,9167.8
lake,lake,929,10147.0,9168.1
lake,lake,930,10150.9,9168.0
lake,lake,931,10154.6,9167.7
lake,lake,932,10158.1,9167.0
lake,lake,933,10161.4,9165.9
lake,lake,934,10164.5,9164.4
lake,lake,935,10167.4,9162.5
lake,lake,936,10170.0,9160.0
lake,lake,937,10172.4,9157.0
lake,lake,938,10174.5,9153.4
lake,lake,939,10176.4,9149.3
lake,lake,940,10178.1,9144.7
lake,lake,941,10179.6,9139.6
lake,lake,942,10180.9,9134.1
lake,lake,943,10182.0,9128.3
lake,lake,944,10183.0,9122.2
lake,lake,945,10183.8,9115.8
lake,lake,946,10184.5,9109.3
lake,lake,947,10185.1,9102.5
lake,lake,948,10185.6,9095.6
lake,lake,949,10186.1,9088.7
lake,lake,950,10186.4,9081.7
lake,lake,951,10186.7,9074.7
lake,lake,952,10187.0,9067.8
lake,lake,953,10187.3,9061.0
lake,lake,954,10187.6,9054.3
lake,lake,955,10187.9,9047.8
lake,lake,956,10188.2,9041.6
lake,lake,957,10188.5,9035.7
lake,lake,958,10188.9,9030.0
lake,lake,959,10189.4,9024.8
lake,lake,960,10190.0,9020.0
lake,lake,961,10190.6,9015.7
lake,lake,962,10191.3,9011.8
lake,lake,963,10191.9,9008.4
lake,lake,964,10192.6,9005.4
lake,lake,965,10193.3,9002.7
lake,lake,966,10193.9,9000.2
lake,lake,967,10194.6,8998.0
lake,lake,968,10195.2,8995.9
lake,lake,969,10195.8,8994.0
lake,lake,970,10196.4,8992.0
lake,lake,971,10197.0,8990.1
lake,lake,972,10197.5,8988.1
lake,lake,973,10198.0,8986.0
lake,lake,974,10198.5,8983.8
lake,lake,975,10198.9,8981.3
lake,lake,976,10199.3,8978.5
lake,lake,977,10199.6,8975.4
lake,lake,978,10199.8,8972.0
lake,lake,979,10200.0,8968.0
lake,lake,980,10200.2,8963.6
lake,lake,981,10200.3,8958.7
lake,lake,982,10200.2,8953.1
lake,lake,983,10200.2,8946.9
lake,lake,984,10200.0,8940.0
lake,lake,985,10199.7,8932.2
lake,lake,986,10199.1,8923.6
lake,lake,987,10198.4,8914.1
lake,lake,988,10197.5,8903.9
lake,lake,989,10196.4,8893.1
lake,lake,990,10195.2,8881.6
lake,lake,991,10194.0,8869.7
lake,lake,992,10192.6,8857.4
lake,lake,993,10191.2,8844.8
lake,lake,994,10189.7,8831.9
lake,lake,995,10188.3,8818.8
lake,lake,996,10186.9,8805.6
lake,lake,997,10185.5,8792.5
lake,lake,998,10184.2,8779.4
lake,lake,999,10183.0,8766.4
lake,lake,1000,10181.9,8753.7
lake,lake,1001,10180.9,8741.3
lake,lake,1002,10180.1,8729.3
lake,lake,1003,10179.5,8717.8
lake,lake,1004,10179.1,8706.8
lake,lake,1005,10178.9,8696.4
lake,lake,1006,10179.0,8686.8
lake,lake,1007,10179.3,8678.0
lake,lake,1008,10180.0,8670.0
lake,lake,1009,10180.9,8662.6
lake,lake,1010,10181.9,8655.6
lake,lake,1011,10183.1,8648.8
lake,lake,1012,10184.4,8642.4
lake,lake,1013,10185.9,8636.2
lake,lake,1014,10187.5,8630.4
lake,lake,1015,10189.2,8624.9
lake,lake,1016,10191.1,8619.6
lake,lake,1017,10193.1,8614.7
lake,lake,1018,10195.3,8610.1
lake,lake,1019,10197.6,8605.8
lake,lake,1020,10200.0,8601.9
lake,lake,1021,10202.6,8598.2
lake,lake,1022,10205.3,8594.9
lake,lake,1023,10208.1,8591.9
lake,lake,1024,10211.1,8589.3
lake,lake,1025,10214.2,8586.9
lake,lake,1026,10217.5,8584.9
lake,lake,1027,10220.9,8583.3
lake,lake,1028,10224.4,8581.9
lake,lake,1029,10228.1,8580.9
lake,lake,1030,10231.9,8580.3
lake,lake,1031,10235.9,8580.0
lake,lake,1032,10240.0,8580.0
lake,lake,1033,10244.4,8580.7
lake,lake,1034,10249.1,8582.2
lake,lake,1035,10254.2,8584.5
lake,lake,1036,10259.5,8587.5
lake,lake,1037,10265.1,8591.2
lake,lake,1038,10271.0,8595.4
lake,lake,1039,10277.1,8600.1
lake,lake,1040,10283.3,8605.2
lake,lake,1041,10289.7,8610.6
lake,lake,1042,10296.2,8616.3
lake,lake,1043,10302.8,8622.2
lake,lake,1044,10309.4,8628.1
lake,lake,1045,10316.0,8634.1
lake,lake,1046,10322.6,8640.1
lake,lake,1047,10329.1,8645.9
lake,lake,1048,10335.6,8651.5
lake,lake,1049,10341.9,8656.8
lake,lake,1050,10348.0,8661.8
lake,lake,1051,10354.0,8666.3
lake,lake,1052,10359.8,8670.4
lake,lake,1053,10365.3,8673.9
lake,lake,1054,10370.5,8676.7
lake,lake,1055,10375.4,8678.7
lake,lake,1056,10380.0,8680.0
lake,lake,1057,10384.3,8680.6
lake,lake,1058,10388.4,8680.9
lake,lake,1059,10392.4,8680.8
lake,lake,1060,10396.3,8680.4
lake,lake,1061,10400.0,8679.7
lake,lake,1062,10403.6,8678.6
lake,lake,1063,10407.0,8677.2
lake,lake,1064,10410.4,8675.6
lake,lake,1065,10413.6,8673.6
lake,lake,1066,10416.7,8671.4
lake,lake,1067,10419.6,8668.9
lake,lake,1068,10422.5,8666.2
lake,lake,1069,10425.3,8663.3
lake,lake,1070,10427.9,8660.2
lake,lake,1071,10430.5,8656.9
lake,lake,1072,10433.0,8653.3
lake,lake,1073,10435.4,8649.6
lake,lake,1074,10437.7,8645.8
lake,lake,1075,10439.9,8641.8
lake,lake,1076,10442.0,8637.6
lake,lake,1077,10444.1,8633.4
lake,lake,1078,10446.1,8629.0
lake,lake,1079,10448.1,8624.5
lake,lake,1080,10450.0,8620.0
lake,lake,1081,10451.8,8615.2
lake,lake,1082,10453.3,8609.8
lake,lake,1083,10454.7,8604.0
lake,lake,1084,10455.9,8597.8
lake,lake,1085,10456.9,8591.3
lake,lake,1086,10457.8,8584.5
lake,lake,1087,10458.6,8577.3
lake,lake,1088,10459.3,8570.0
lake,lake,1089,10459.8,8562.5
lake,lake,1090,10460.4,8554.9
lake,lake,1091,10460.8,8547.1
lake,lake,1092,10461.2,8539.4
lake,lake,1093,10461.7,8531.6
lake,lake,1094,10462.1,8523.9
lake,lake,1095,10462.5,8516.3
lake,lake,1096,10463.0,8508.9
lake,lake,1097,10463.5,8501.6
lake,lake,1098,10464.1,8494.6
lake,lake,1099,10464.7,8487.9
lake,lake,1100,10465.5,8481.5
lake,lake,1101,10466.4,8475.4
lake,lake,1102,10467.4,8469.8
lake,lake,1103,10468.6,8464.6
lake,lake,1104,10470.0,8460.0
lake,lake,1105,10471.5,8455.9
lake,lake,1106,10473.0,8452.1
lake,lake,1107,10474.5,8448.8
lake,lake,1108,10476.1,8445.9
lake,lake,1109,10477.8,8443.3
lake,lake,1110,10479.5,8440.9
lake,lake,1111,10481.2,8438.9
lake,lake,1112,10483.0,8437.0
lake,lake,1113,10484.8,8435.4
lake,lake,1114,10486.7,8433.9
lake,lake,1115,10488.6,8432.5
lake,lake,1116,10490.6,8431.2
lake,lake,1117,10492.7,8430.0
lake,lake,1118,10494.8,8428.8
lake,lake,1119,10497.0,8427.6
lake,lake,1120,10499.3,8426.3
lake,lake,1121,10501.6,8424.9
lake,lake,1122,10504.0,8423.4
lake,lake,1123,10506.5,8421.8
lake,lake,1124,10509.0,8420.0
lake,lake,1125,10511.6,8417.9
lake,lake,1126,10514.3,8415.6
lake,lake,1127,10517.1,8412.9
lake,lake,1128,10520.0,8410.0
lake,lake,1129,10523.0,8406.7
lake,lake,1130,10526.1,8403.0
lake,lake,1131,10529.3,8399.1
lake,lake,1132,10532.7,8394.8
lake,lake,1133,10536.1,8390.4
lake,lake,1134,10539.7,8385.7
lake,lake,1135,10543.3,8380.9
lake,lake,1136,10547.0,8375.9
lake,lake,1137,10550.8,8370.9
lake,lake,1138,10554.7,8365.8
lake,lake,1139,10558.6,8360.7
lake,lake,1140,10562.5,8355.6
lake,lake,1141,10566.5,8350.6
lake,lake,1142,10570.5,8345.7
lake,lake,1143,10574.5,8340.9
lake,lake,1144,10578.5,8336.3
lake,lake,1145,10582.5,8331.9
lake,lake,1146,10586.6,8327.7
lake,lake,1147,10590.6,8323.9
lake,lake,1148,10594.5,8320.3
lake,lake,1149,10598.5,8317.1
lake,lake,1150,10602.4,8314.3
lake,lake,1151,10606.2,8311.9
lake,lake,1152,10610.0,8310.0
lake,lake,1153,10613.8,8308.6
lake,lake,1154,10617.5,8307.6
lake,lake,1155,10621.2,8307.0
lake,lake,1156,10625.0,8306.7
lake,lake,1157,10628.8,8306.8
lake,lake,1158,10632.5,8307.3
lake,lake,1159,10636.2,8308.0
lake,lake,1160,10640.0,8308.9
lake,lake,1161,10643.8,8310.0
lake,lake,1162,10647.5,8311.3
lake,lake,1163,10651.2,8312.8
lake,lake,1164,10655.0,8314.4
lake,lake,1165,10658.8,8316.0
lake,lake,1166,10662.5,8317.7
lake,lake,1167,10666.2,8319.4
lake,lake,1168,10670.0,8321.1
lake,lake,1169,10673.8,8322.7
lake,lake,1170,10677.5,8324.3
lake,lake,1171,10681.2,8325.7
lake,lake,1172,10685.0,8327.0
lake,lake,1173,10688.8,8328.1
lake,lake,1174,10692.5,8329.0
lake,lake,1175,10696.2,8329.6
lake,lake,1176,10700.0,8330.0
lake,lake,1177,10703.8,8330.2
lake,lake,1178,10707.5,8330.5
lake,lake,1179,10711.2,8330.7
lake,lake,1180,10715.0,8331.0
lake,lake,1181,10718.8,8331.2
lake,lake,1182,10722.5,8331.5
lake,lake,1183,10726.2,8331.7
lake,lake,1184,10730.0,8331.9
lake,lake,1185,10733.8,8332.0
lake,lake,1186,10737.5,8332.0
lake,lake,1187,10741.2,8332.0
lake,lake,1188,10745.0,8331.9
lake,lake,1189,10748.8,8331.7
lake,lake,1190,10752.5,8331.4
lake,lake,1191,10756.2,8330.9
lake,lake,1192,10760.0,8330.4
lake,lake,1193,10763.8,8329.7
lake,lake,1194,10767.5,8328.8
lake,lake,1195,10771.2,8327.8
lake,lake,1196,10775.0,8326.6
lake,lake,1197,10778.8,8325.3
lake,lake,1198,10782.5,8323.7
lake,lake,1199,10786.2,8322.0
lake,lake,1200,10790.0,8320.0
lake,lake,1201,10793.8,8317.6
lake,lake,1202,10797.5,8314.8
lake,lake,1203,10801.3,8311.5
lake,lake,1204,10805.1,8307.8
lake,lake,1205,10808.9,8303.7
lake,lake,1206,10812.7,8299.4
lake,lake,1207,10816.6,8294.8
lake,lake,1208,10820.4,8290.0
lake,lake,1209,10824.2,8285.1
lake,lake,1210,10828.0,8280.1
lake,lake,1211,10831.8,8275.0
lake,lake,1212,10835.6,8270.0
lake,lake,1213,10839.4,8265.0
lake,lake,1214,10843.2,8260.2
lake,lake,1215,10847.0,8255.5
lake,lake,1216,10850.7,8251.1
lake,lake,1217,10854.5,8247.0
lake,lake,1218,10858.2,8243.1
lake,lake,1219,10861.9,8239.7
lake,lake,1220,10865.6,8236.7
lake,lake,1221,10869.2,8234.1
lake,lake,1222,10872.9,8232.2
lake,lake,1223,10876.4,8230.8
lake,lake,1224,10880.0,8230.0
lake,lake,1225,10883.5,8229.9
lake,lake,1226,10887.0,8230.4
lake,lake,1227,10890.3,8231.4
lake,lake,1228,10893.7,8232.9
lake,lake,1229,10897.0,8234.8
lake,lake,1230,10900.2,8237.2
lake,lake,1231,10903.5,8239.9
lake,lake,1232,10906.7,8243.0
lake,lake,1233,10909.9,8246.3
lake,lake,1234,10913.0,8249.8
lake,lake,1235,10916.2,8253.6
lake,lake,1236,10919.4,8257.5
lake,lake,1237,10922.6,8261.5
lake,lake,1238,10925.8,8265.6
lake,lake,1239,10929.0,8269.6
lake,lake,1240,10932.2,8273.7
lake,lake,1241,10935.5,8277.7
lake,lake,1242,10938.8,8281.6
lake,lake,1243,10942.2,8285.3
lake,lake,1244,10945.6,8288.8
lake,lake,1245,10949.1,8292.1
lake,lake,1246,10952.7,8295.1
lake,lake,1247,10956.3,8297.7
lake,lake,1248,10960.0,8300.0
lake,lake,1249,10963.8,8302.1
lake,lake,1250,10967.7,8304.2
lake,lake,1251,10971.7,8306.3
lake,lake,1252,10975.9,8308.5
lake,lake,1253,10980.0,8310.6
lake,lake,1254,10984.3,8312.7
lake,lake,1255,10988.6,8314.7
lake,lake,1256,10993.0,8316.7
lake,lake,1257,10997.4,8318.6
lake,lake,1258,11001.8,8320.4
lake,lake,1259,11006.2,8322.1
lake,lake,1260,11010.6,8323.8
lake,lake,1261,11015.0,8325.2
lake,lake,1262,11019.4,8326.6
lake,lake,1263,11023.8,8327.8
lake,lake,1264,11028.1,8328.9
lake,lake,1265,11032.4,8329.8
lake,lake,1266,11036.6,8330.5
lake,lake,1267,11040.8,8331.0
lake,lake,1268,11044.8,8331.2
lake,lake,1269,11048.8,8331.3
lake,lake,1270,11052.7,8331.1
lake,lake,1271,11056.4,8330.7
lake,lake,1272,11060.0,8330.0
lake,lake,1273,11063.5,8328.9
lake,lake,1274,11066.8,8327.3
lake,lake,1275,11070.0,8325.4
lake,lake,1276,11073.1,8323.0
lake,lake,1277,11076.0,8320.2
lake,lake,1278,11078.9,8317.2
lake,lake,1279,11081.7,8313.9
lake,lake,1280,11084.4,8310.4
lake,lake,1281,11087.1,8306.7
lake,lake,1282,11089.8,8302.9
lake,lake,1283,11092.4,8299.0
lake,lake,1284,11095.0,8295.0
lake,lake,1285,11097.6,8291.0
lake,lake,1286,11100.2,8287.1
lake,lake,1287,11102.9,8283.3
lake,lake,1288,11105.6,8279.6
lake,lake,1289,11108.3,8276.1
lake,lake,1290,11111.1,8272.8
lake,lake,1291,11114.0,8269.8
lake,lake,1292,11116.9,8267.0
lake,lake,1293,11120.0,8264.6
lake,lake,1294,11123.2,8262.7
lake,lake,1295,11126.5,8261.1
lake,lake,1296,11130.0,8260.0
lake,lake,1297,11133.6,8259.2
lake,lake,1298,11137.2,8258.6
lake,lake,1299,11140.9,8258.1
lake,lake,1300,11144.6,8257.7
lake,lake,1301,11148.4,8257.5
lake,lake,1302,11152.2,8257.4
lake,lake,1303,11156.1,8257.5
lake,lake,1304,11160.0,8257.8
lake,lake,1305,11164.0,8258.2
lake,lake,1306,11168.0,8258.8
lake,lake,1307,11172.1,8259.6
lake,lake,1308,11176.2,8260.6
lake,lake,1309,11180.4,8261.8
lake,lake,1310,11184.7,8263.2
lake,lake,1311,11189.0,8264.8
lake,lake,1312,11193.3,8266.7
lake,lake,1313,11197.7,8268.7
lake,lake,1314,11202.2,8271.0
lake,lake,1315,11206.7,8273.5
lake,lake,1316,11211.2,8276.3
lake,lake,1317,11215.9,8279.3
lake,lake,1318,11220.5,8282.6
lake,lake,1319,11225.2,8286.2
lake,lake,1320,11230.0,8290.0
lake,lake,1321,11234.8,8294.1
lake,lake,1322,11239.8,8298.5
lake,lake,1323,11244.8,8303.2
lake,lake,1324,11249.9,8308.1
lake,lake,1325,11255.1,8313.3
lake,lake,1326,11260.4,8318.8
lake,lake,1327,11265.7,8324.4
lake,lake,1328,11271.1,8330.4
lake,lake,1329,11276.6,8336.5
lake,lake,1330,11282.0,8342.9
lake,lake,1331,11287.6,8349.5
lake,lake,1332,11293.1,8356.2
lake,lake,1333,11298.7,8363.2
lake,lake,1334,11304.3,8370.4
lake,lake,1335,11309.9,8377.7
lake,lake,1336,11315.6,8385.2
lake,lake,1337,11321.2,8392.8
lake,lake,1338,11326.8,8400.6
lake,lake,1339,11332.4,8408.6
lake,lake,1340,11338.0,8416.6
lake,lake,1341,11343.5,8424.8
lake,lake,1342,11349.1,8433.1
lake,lake,1343,11354.6,8441.5
lake,lake,1344,11360.0,8450.0
lake,lake,1345,11365.4,8458.8
lake,lake,1346,11371.0,8468.0
lake,lake,1347,11376.5,8477.6
lake,lake,1348,11382.1,8487.5
lake,lake,1349,11387.8,8497.8
lake,lake,1350,11393.4,8508.3
lake,lake,1351,11399.1,8519.0
lake,lake,1352,11404.8,8530.0
lake,lake,1353,11410.5,8541.1
lake,lake,1354,11416.2,8552.3
lake,lake,1355,11421.9,8563.7
lake,lake,1356,11427.5,8575.0
lake,lake,1357,11433.1,8586.3
lake,lake,1358,11438.7,8597.7
lake,lake,1359,11444.2,8608.9
lake,lake,1360,11449.6,8620.0
lake,lake,1361,11455.0,8631.0
lake,lake,1362,11460.3,8641.7
lake,lake,1363,11465.5,8652.2
lake,lake,1364,11470.6,8662.5
lake,lake,1365,11475.7,8672.4
lake,lake,1366,11480.6,8682.0
lake,lake,1367,11485.3,8691.2
lake,lake,1368,11490.0,8700.0
lake,lake,1369,11494.5,8708.5
lake,lake,1370,11499.0,8716.9
lake,lake,1371,11503.4,8725.2
lake,lake,1372,11507.8,8733.4
lake,lake,1373,11512.0,8741.4
lake,lake,1374,11516.2,8749.4
lake,lake,1375,11520.4,8757.2
lake,lake,1376,11524.4,8764.8
lake,lake,1377,11528.4,8772.3
lake,lake,1378,11532.4,8779.6
lake,lake,1379,11536.2,8786.8
lake,lake,1380,11540.0,8793.8
lake,lake,1381,11543.7,8800.5
lake,lake,1382,11547.4,8807.1
lake,lake,1383,11550.9,8813.5
lake,lake,1384,11554.4,8819.6
lake,lake,1385,11557.9,8825.6
lake,lake,1386,11561.2,8831.2
lake,lake,1387,11564.5,8836.7
lake,lake,1388,11567.8,8841.9
lake,lake,1389,11570.9,8846.8
lake,lake,1390,11574.0,8851.5
lake,lake,1391,11577.0,8855.9
lake,lake,1392,11580.0,8860.0
lake,lake,1393,11582.8,8863.7
lake,lake,1394,11585.5,8867.1
lake,lake,1395,11588.0,8870.0
lake,lake,1396,11590.3,8872.5
lake,lake,1397,11592.5,8874.7
lake,lake,1398,11594.6,8876.6
lake,lake,1399,11596.6,8878.3
lake,lake,1400,11598.5,8879.6
lake,lake,1401,11600.4,8880.8
lake,lake,1402,11602.1,8881.7
lake,lake,1403,11603.9,8882.5
lake,lake,1404,11605.6,8883.1
lake,lake,1405,11607.3,8883.6
lake,lake,1406,11609.1,8884.1
lake,lake,1407,11610.8,8884.5
lake,lake,1408,11612.6,8884.8
lake,lake,1409,11614.4,8885.2
lake,lake,1410,11616.3,8885.5
lake,lake,1411,11618.3,8886.0
lake,lake,1412,11620.4,8886.5
lake,lake,1413,11622.6,8887.1
lake,lake,1414,11624.9,8887.9
lake,lake,1415,11627.4,8888.9
lake,lake,1416,11630.0,8890.0
lake,lake,1417,11632.8,8891.2
lake,lake,1418,11635.6,8892.5
lake,lake,1419,11638.5,8893.7
lake,lake,1420,11641.5,8894.9
lake,lake,1421,11644.5,8896.1
lake,lake,1422,11647.7,8897.3
lake,lake,1423,11650.8,8898.4
lake,lake,1424,11654.1,8899.6
lake,lake,1425,11657.4,8900.8
lake,lake,1426,11660.7,8902.0
lake,lake,1427,11664.1,8903.2
lake,lake,1428,11667.5,8904.4
lake,lake,1429,11671.0,8905.6
lake,lake,1430,11674.4,8906.8
lake,lake,1431,11677.9,8908.0
lake,lake,1432,11681.5,8909.3
lake,lake,1433,11685.0,8910.5
lake,lake,1434,11688.6,8911.8
lake,lake,1435,11692.2,8913.1
lake,lake,1436,11695.7,8914.4
lake,lake,1437,11699.3,8915.8
lake,lake,1438,11702.9,8917.1
lake,lake,1439,11706.5,8918.6
lake,lake,1440,11710.0,8920.0
lake,lake,1441,11713.6,8921.5
lake,lake,1442,11717.3,8923.2
lake,lake,1443,11721.0,8925.0
lake,lake,1444,11724.9,8926.9
lake,lake,1445,11728.8,8928.9
lake,lake,1446,11732.7,8930.9
lake,lake,1447,11736.7,8933.0
lake,lake,1448,11740.7,8935.2
lake,lake,1449,11744.8,8937.3
lake,lake,1450,11748.8,8939.5
lake,lake,1451,11752.9,8941.6
lake,lake,1452,11756.9,8943.8
lake,lake,1453,11760.9,8945.8
lake,lake,1454,11764.8,8947.8
lake,lake,1455,11768.7,8949.7
lake,lake,1456,11772.6,8951.5
lake,lake,1457,11776.4,8953.2
lake,lake,1458,11780.1,8954.7
lake,lake,1459,11783.7,8956.1
lake,lake,1460,11787.2,8957.3
lake,lake,1461,11790.6,8958.3
lake,lake,1462,11793.9,8959.1
lake,lake,1463,11797.0,8959.7
lake,lake,1464,11800.0,8960.0
lake,lake,1465,11802.8,8960.1
lake,lake,1466,11805.5,8959.9
lake,lake,1467,11808.0,8959.5
lake,lake,1468,11810.3,8958.8
lake,lake,1469,11812.5,8958.0
lake,lake,1470,11814.6,8957.0
lake,lake,1471,11816.6,8955.8
lake,lake,1472,11818.5,8954.4
lake,lake,1473,11820.4,8953.0
lake,lake,1474,11822.1,8951.4
lake,lake,1475,11823.9,8949.8
